instruction,response
ਕਰਨ ਕੁੰਦਰਾ ਦਾ ਵਿਸ਼ਾ ਕਿੱਥੇ ਹੈ ਅਤੇ ਉਸਨੇ ਐਮ.ਬੀ.ਏ.,"ਮੇਓ ਕਾਲਜ, ਅਜਮੇਰ, ਰਾਜਸਥਾਨ; ਅਮਰੀਕਾ ਵਿੱਚ ਵੀ ਪੜ੍ਹੇ"
ਉਸ ਸ਼ਾਨਦਾਰ ਸਿਨੇਮਾ ਦਾ ਕੀ ਨਾਮ ਹੈ ਜਿਸ ਵਿੱਚ ਕਰਨ ਕੁੰਦਰਾ ਨੇ ਮਨਪ੍ਰੀਤ ਸੰਧੂ ਦਾ ਕਿਰਦਾਰ ਨਿਭਾਇਆ ਹੈ?,ਮੁਬਾਰਕਾਂ
ਉਹ ਆਪਣੇ ਡੌਨ ਨਾਲ ਕਿਹੜਾ ਕਿੱਤਾ ਕਰਦਾ ਹੈ?,ਉਸਾਰੀ ਅਧੀਨ ਨਵੀਆਂ ਇਮਾਰਤਾਂ ਲਈ ਬੁਨਿਆਦੀ ਢਾਂਚਾ
ਕਰਨ ਕੁੰਦਰਾ ਦੀ ਲੇਡੀ_ਫ੍ਰੈਂਡ ਕੌਣ ਹੈ?,ਅਨੁਰਾ ਦਾਂਡੇਕਰ (ਇੱਕ ਮਾਡਲ ਤੋਂ ਅਦਾਕਾਰਾ ਅਤੇ ਕਾਰੋਬਾਰੀ)
ਕਰਨ ਕੁੰਦਰਾ ਨੇ ਏਕਤਾ ਕਪੂਰ ਦੇ ਅਮਰੀਕਨ-ਇੰਡੀਅਨ_ਲੈਂਗੂਏਜ ਓਪੇਰਾ ਦੇ ਕਿੰਨੇ ਫਲੇਵਰ ਦਾ ਦਿਖਾਵਾ ਕੀਤਾ ਸੀ?,"ਕਿਤਨੀ ਮੁਹੱਬਤ ਹੈ ਦੇ ਦੋ ਸੀਜ਼ਨ, ਤੀਜੇ ਸਮੇਤ ਪਰ ਅਸਲ ਵਿੱਚ ਇਹ ਹੈ"
ਕਰਨ ਕੁੰਦਰਾ ਦੀ ਪਲੇਠੀ ਭੂਮਿਕਾ ਕੀ ਸੀ?,2008 ਵਿੱਚ ‘ਕਿਤਨੀ ਮੁਹੱਬਤ ਹੈ’ ਵਿੱਚ ਅਰਜੁਨ ਪੁਗੇ
ਕਰਨ ਕੁੰਦਰਾ ਨੇ ਸਿੱਖਿਆ ਵਿਭਾਗ ਦਾ ਕਿਹੜਾ ਗ੍ਰੇਡ ਹਾਸਲ ਕੀਤਾ?,ਐਮ.ਬੀ.ਏ
ਕਰਨ ਕੁੰਦਰਾ ਨੂੰ MTV ਰੋਡੀਜ਼ X-2 ਦੀ ਭੀੜ ਵਜੋਂ ਆਪਣੀ ਭੂਮਿਕਾ ਕਿਉਂ ਦੇਣੀ ਪਈ?,ਫਿਲਮੀ ਵਚਨਬੱਧਤਾਵਾਂ ਕਾਰਨ ਉਸ ਨੂੰ ਇਹ ਛੱਡਣਾ ਪਿਆ।
ਕਾਜਲ ਅਗਰਵਾਲ ਦਾ ਜਨਮ ਕਿੱਥੇ ਹੋਇਆ ਸੀ?,"ਕਾਜਲ ਅਗਰਵਾਲ ਦਾ ਜਨਮ ਹੋਣ ਦਾ ਜ਼ਿਕਰ ਨਹੀਂ ਕੀਤਾ ਗਿਆ। ਇਸ ਦੀ ਬਜਾਏ, ਸਾਨੂੰ ਜਨਮ ਦੁਆਰਾ ਦੱਸਿਆ ਜਾਂਦਾ ਹੈ ਕਿ 'ਜੀਵਨ ਅਗਰਵਾਲ ਦਾ ਜਨਮ ਬੰਬਈ (ਹੁਣ ਮੁੰਬਈ) ਵਿੱਚ ਇੱਕ ਪੰਜਾਬੀ ਪਰਿਵਾਰ ਵਿੱਚ ਹੋਇਆ ਸੀ। ਹਾਲਾਂਕਿ ਵਿਆਹ ਤੋਂ ਬਾਅਦ ਉਸਦਾ ਨਾਮ ਕਾਜਲ ਹੈ।"
ਕਾਜਲ ਅਗਰਵਾਲ ਕਿਸ ਸਪੋਕਨ_ਕਮਿਊਨੀਕੇਸ਼ਨ ਸਿਨੇਮਾ ਵਿੱਚ ਮੁੱਖ ਤੌਰ 'ਤੇ ਮਸ਼ਹੂਰ ਸੀ?,ਕਾਜਲ ਅਗਰਵਾਲ ਮੁੱਖ ਤੌਰ 'ਤੇ ਤੇਲਗੂ ਅਤੇ ਤਾਮਿਲ ਭਾਸ਼ਾ ਦੀਆਂ ਫਿਲਮਾਂ ਵਿੱਚ ਪ੍ਰਸਿੱਧੀ ਪ੍ਰਾਪਤ ਕੀਤੀ।
ਕਾਜਲ ਅਗਰਵਾਲ ਦੀ ਪਹਿਲੀ ਪੇਸ਼ੀ ਦਾ ਦਿਖਾਵਾ ਕੀ ਸੀ?,ਕਾਜਲ ਅਗਰਵਾਲ ਨੇ 2004 ਦੀ ਹਿੰਦੀ ਫਿਲਮ ਕਿਉਨ ਹੋ ਗਿਆ ਨਾ... ਨਾਲ ਆਪਣੀ ਅਦਾਕਾਰੀ ਦੀ ਸ਼ੁਰੂਆਤ ਕੀਤੀ।
ਕਾਜਲ ਅਗਰਵਾਲ ਦੀ ਪਹਿਲੀ ਤੇਲਗੂ ਟੇਕ ਨੇ ਅਸਤੀਫਾ ਕਦੋਂ ਦਿੱਤਾ ਸੀ?,ਕਾਜਲ ਅਗਰਵਾਲ ਦੀ ਪਹਿਲੀ ਤੇਲਗੂ ਫਿਲਮ ਲਕਸ਼ਮੀ ਕਲਿਆਣਮ 2007 ਵਿੱਚ ਰਿਲੀਜ਼ ਹੋਈ ਸੀ।
2009 ਦਾ ਮੂਵਿੰਗ-ਪਿਕਚਰ_ਸ਼ੋ ਕਾਜਲ ਅਗਰਵਾਲ ਦੇ ਕਿੱਤੇ ਵਿੱਚ ਕੰਮ ਦੀ ਨੁਕਤਾਚੀਨੀ ਨੂੰ ਵੱਖਰਾ ਕਰਦਾ ਹੈ?,2009 ਦੀ ਇਤਿਹਾਸਕ ਗਲਪ ਤੇਲਗੂ ਫਿਲਮ ਮਗਧੀਰਾ ਨੇ ਕਾਜਲ ਅਗਰਵਾਲ ਦੇ ਕਰੀਅਰ ਵਿੱਚ ਇੱਕ ਮੋੜ ਲਿਆਇਆ।
ਕਾਜਲ ਅਗਰਵਾਲ ਦੇ ਬੱਚੇ ਦਾ ਕੀ ਨਾਮ ਹੈ?,ਕਾਜਲ ਅਗਰਵਾਲ ਦੀ ਛੋਟੀ ਭੈਣ ਨਿਸ਼ਾ ਅਗਰਵਾਲ ਹੈ।
ਕਾਜਲ ਅਗਰਵਾਲ ਕਿਸ ਕਿੱਤੇ ਨਾਲ ਸਬੰਧਤ ਹੈ?,"ਕਾਜਲ ਅਗਰਵਾਲ ਦੀ ਮਾਂ, ਵਿਨੈ ਅਗਰਵਾਲ, ਇੱਕ ਮਿਠਾਈ ਬਣਾਉਣ ਵਾਲੀ ਹੈ ਅਤੇ ਕਾਜਲ ਦੀ ਬਿਜ਼ਨਸ ਮੈਨੇਜਰ ਵੀ ਹੈ।"
ਕਾਜਲ ਅਗਰਵਾਲ ਦੇ ਬੱਚੇ ਦੇ ਪਤੀ ਦਾ ਨਾਮ ਕੀ ਹੈ?,ਕਾਜਲ ਦੀ ਭੈਣ ਨਿਸ਼ਾ ਅਗਰਵਾਲ ਦਾ ਵਿਆਹ ਗੋਲਡ ਜਿਮ ਏਸ਼ੀਆ ਦੇ ਮੈਨੇਜਿੰਗ ਡਾਇਰੈਕਟਰ ਕਰਨ ਵਾਲੇਚਾ ਨਾਲ ਹੋਇਆ ਹੈ।
ਕਾਜਲ ਅਗਰਵਾਲ ਦੇ ਹਾਈ ਸਕੂਲ ਦਾ ਨਾਮ ਕੀ ਹੈ?,"ਕਾਜਲ ਅਗਰਵਾਲ ਨੇ ਸੇਂਟ ਐਨਜ਼ ਹਾਈ ਸਕੂਲ, ਫੋਰਟ ਤੋਂ ਪੜ੍ਹਾਈ ਕੀਤੀ।"
ਕਾਜਲ ਅਗਰਵਾਲ ਨੇ ਆਪਣੀ ਪ੍ਰੀ-ਯੂਨੀਵਰਸਿਟੀ ਬ੍ਰੀਡਿੰਗ ਕਿੱਥੇ ਪੂਰੀ ਕੀਤੀ?,ਕਾਜਲ ਅਗਰਵਾਲ ਨੇ ਆਪਣੀ ਪ੍ਰੀ-ਯੂਨੀਵਰਸਿਟੀ ਦੀ ਪੜ੍ਹਾਈ ਜੈ ਹਿੰਦ ਕਾਲਜ ਤੋਂ ਪੂਰੀ ਕੀਤੀ।
ਕਿਸ ਸਾਲ ਕਾਜਲ ਅਗਰਵਾਲ ਦੀ ਮੂਵਿੰਗ_ਪਿਕਚਰ ਕਿਉਨ ਹੋਲਮੀਅਮ ਗਿਆ ਐਟੋਮਿਕ_ਨੰਬਰ_11 ... ਕੁੱਲ?,2004
2013 ਵਿੱਚ ਕਾਜਲ ਦੀ ਲੀਡ ਵਾਲੀ ਤਸਵੀਰ ਦਾ ਨਾਮ ਕੀ ਹੈ?,ਵਿਸ਼ੇਸ਼ 26
ਕਾਜਲ ਅਗਰਵਾਲ ਲਈ ਮੈਡਮ ਮੈਰੀ_ਗ੍ਰੋਸ਼ੋਲਟਜ਼ ਵਿੱਚ ਕਿਹੜੀ ਮੋਸ਼ਨ_ਪਿਕਚਰ ਦਾ ਪਰਦਾਫਾਸ਼ ਕੀਤਾ ਗਿਆ ਸੀ?,2020 ਵਿੱਚ ਮੈਡਮ ਤੁਸਾਦ ਸਿੰਗਾਪੁਰ ਵਿੱਚ ਕਾਜਲ ਦਾ ਇੱਕ ਮੋਮ ਦਾ ਚਿੱਤਰ ਪ੍ਰਦਰਸ਼ਿਤ ਕੀਤਾ ਗਿਆ ਸੀ।
ਪ੍ਰੋ: ਪੂਰਨ ਸਿੰਘ ਦੀ ਅੰਗਰੇਜ਼ੀ_ਪੀਪਲ ਕਵਿਤਾ ਨੂੰ ਪੰਜਾਬੀ ਵਿੱਚ ਕਿਸਨੇ ਪੜ੍ਹਿਆ?,ਪ੍ਰੋਫੈਸਰ ਕਿਰਪਾਲ ਸਿੰਘ ਕਸੇਲ ਨੇ ਨਾਟਕਕਾਰ ਸਤਿੰਦਰ ਸਿੰਘ ਨੰਦਾ ਦੇ ਸਹਿਯੋਗ ਨਾਲ ਪ੍ਰੋਫੈਸਰ ਪੂਰਨ ਸਿੰਘ ਦੀ ਅੰਗਰੇਜ਼ੀ ਕਵਿਤਾ ਦਾ ਪੰਜਾਬੀ ਵਿੱਚ ਅਨੁਵਾਦ ਕੀਤਾ।
ਸਾਥੀ ਮੱਖਣ ਸਿੰਘ ਪੇਟ ਕਦੋਂ ਸੀ?,21 ਜੂਨ 1951 ਈ
ਕਾਮਰੇਡ ਮੱਖਣ ਸਿੰਘ ਨੇ ਕਦੋਂ ਪਾਪ_ਆਫ ਕੀਤਾ?,20 ਜਨਵਰੀ 2017
ਕਾਮਰੇਡ ਮੱਖਣ ਸਿੰਘ ਦਾ ਫੌਜੀ_ਕੰਟਰੋਲ ਕੀ ਸੀ ?,ਸਿਆਸਤਦਾਨ
ਸਾਥੀ ਮੱਖਣ ਸਿੰਘ ਕਿਹੜੇ ਹਲਕੇ ਤੋਂ ਚੁਣੇ ਗਏ ਸਨ?,ਪੱਕਾ ਕਲਾਂ (1997-2002) ਅਤੇ ਬਠਿੰਡਾ (ਦਿਹਾਤੀ) (2007-2012)
ਸਾਥੀ ਮੱਖਣ ਸਿੰਘ ਨੂੰ ਪੰਜਾਬ ਪ੍ਰਦੇਸ਼ ਜਿਨਸੀ_ਸੰਭੋਗ ਕਮਿਸ਼ਨ ਵਿੱਚ_ਕੀ ਦਰਜਾ ਮਿਲਿਆ ਹੈ?,ਸਕੱਤਰ
ਸਾਥੀ ਮੱਖਣ ਸਿੰਘ ਪ੍ਰਦੇਸ਼ ਲਿੰਗਕ_ਸਬੰਧੀ ਦੀ ਕਾਰਜਕਾਰਨੀ ਕਮੇਟੀ ਦਾ ਕਦੋਂ ਬਣਿਆ ਇੰਦਰੀ?,ਮਈ 2011
ਕਾਮਿਆ ਪੰਜਾਬੀ ਦਾ ਕਿੱਤਾ ਕੀ ਹੈ?,ਕਾਮਿਆ ਪੰਜਾਬੀ ਇੱਕ ਭਾਰਤੀ ਟੈਲੀਵਿਜ਼ਨ ਅਦਾਕਾਰਾ ਹੈ।
ਹਿੰਦੀ ਟੈਲੀਵਿਜ਼ਨ_ਰਿਸੀਵਰ ਸੀਰੀਜ਼ ਵਿੱਚ ਕਾਮਿਆ ਪੰਜਾਬੀ ਦਾ ਖਾਸ ਫਾਈਬਰ ਕਿਰਦਾਰ ਕੀ ਹੈ?,ਉਹ ਆਮ ਤੌਰ 'ਤੇ ਹਿੰਦੀ ਟੈਲੀਵਿਜ਼ਨ ਸੀਰੀਅਲਾਂ ਵਿੱਚ ਨਕਾਰਾਤਮਕ ਕਿਰਦਾਰ ਨਿਭਾਉਂਦੀ ਹੈ।
ਕਾਮਿਆ ਪੰਜਾਬੀ ਇਮਾਨਦਾਰ ਤੋਂ ਇਲਾਵਾ ਹੋਰ ਕੀ ਪੇਸ਼ ਕਰਦੀ ਹੈ?,ਉਹ ਇੱਕ ਕਾਮੇਡੀਅਨ ਵੀ ਹੈ।
ਕਾਮਿਆ ਪੰਜਾਬੀ ਬਿੱਗ ਐਮਬੌਸ ਦੇ ਕਿਹੜੇ ਸਮੇਂ ਵਿੱਚ ਆਈ ਸੀ?,ਉਸਨੇ 2013 ਵਿੱਚ ਬਿੱਗ ਬੌਸ ਦੇ ਸੱਤਵੇਂ ਸੀਜ਼ਨ ਵਿੱਚ ਹਿੱਸਾ ਲਿਆ ਸੀ।
ਕਾਮਿਆ ਪੰਜਾਬੀ ਦਾ ਕਿੰਨੇ ਮੀਟਰ ਦਾ ਵਿਆਹ ਹੋਇਆ ਹੈ?,ਕਾਮਿਆ ਪੰਜਾਬੀ ਦਾ ਵਿਆਹ ਬੰਟੀ ਨੇਗੀ ਨਾਲ ਹੋਇਆ ਸੀ।
ਕਾਮਿਆ ਪੰਜਾਬੀ ਸਪੋਰਟ ਕਿਸ ਕਲਾਸ ਵਿਚ ਸੀ?,ਦਸਤਾਵੇਜ਼ ਵਿੱਚ ਜ਼ਿਕਰ ਨਹੀਂ ਹੈ।
ਕੀ ਕਾਮਿਆ ਪੰਜਾਬੀ ਕਦੇ ਟੁੱਟ ਗਈ ਹੈ?,"ਜੀ ਹਾਂ, ਕਾਮਿਆ ਪੰਜਾਬੀ ਜਦੋਂ 2013 ਵਿੱਚ ਬਿੱਗ ਬੌਸ ਦੇ ਘਰ ਵਿੱਚ ਦਾਖਲ ਹੋਈ ਸੀ ਤਾਂ ਤਲਾਕ ਲੈਣ ਦੀ ਤਿਆਰੀ ਵਿੱਚ ਸੀ।"
ਕਾਮਿਆ ਪੰਜਾਬੀ ਕਦੋਂ ਟੁੱਟੀ ਸੀ?,"ਸਹੀ ਤਾਰੀਖ ਦਾ ਜ਼ਿਕਰ ਨਹੀਂ ਕੀਤਾ ਗਿਆ ਹੈ, ਪਰ ਇਹ ਦੱਸਿਆ ਗਿਆ ਹੈ ਕਿ ਉਹ ਬਿੱਗ ਬੌਸ ਤੋਂ ਇੱਕ ਮਹੀਨੇ ਪਹਿਲਾਂ ਫਾਈਲ ਕਰ ਰਹੀ ਸੀ।"
ਕੀ ਕਾਮਿਆ ਪੰਜਾਬੀ ਦਾ ਬੱਚਾ ਹੈ?,"ਜੀ ਹਾਂ, ਕਾਮਿਆ ਪੰਜਾਬੀ ਦੀ ਇੱਕ ਬੇਟੀ ਹੈ।"
ਕਾਮਿਆ ਪੰਜਾਬੀ ਦੀ ਬੇਟੀ ਦਾ ਨਾਮ ਕੀ ਹੈ?,ਦਸਤਾਵੇਜ਼ ਵਿੱਚ ਜ਼ਿਕਰ ਨਹੀਂ ਹੈ।
ਕਾਮਿਆ ਪੰਜਾਬੀ ਦੀ ਧੀ ਦੇ ਜਣੇਪੇ ਦਾ ਬਾਰ੍ਹਵਾਂ ਮਹੀਨਾ ਕੀ ਹੈ?,2009
ਕਾਮਿਆ ਪੰਜਾਬੀ ਦੀਆਂ ਲੜੀਵਾਰਾਂ ਵਿੱਚ ਪ੍ਰਮੁੱਖ_ਲਾਈਟ ਥੀਏਟਰਿਕ_ਰੋਲ ਦੀਆਂ ਕੁਝ ਕਿਹੜੀਆਂ ਹਨ?,"ਰੀਤ, ਅਤੀਤਵਾ...ਏਕ ਪ੍ਰੇਮ ਕਹਾਣੀ, ਬਨੂ ਮੈਂ ਤੇਰੀ ਦੁਲਹਨ, ਅਤੇ ਲਕੀਨ ਕਾਬ ਤਕ, ਕੀਨ ਹੋਤਾ ਹੈ ਪਿਆਰ, ਪਜਾਮਾ ਪਾਰਟੀ"
ਕੀ ਕਾਮਿਆ ਪੰਜਾਬੀ ਕਿਸੇ ਬਾਲੀਵੁੱਡ ਸਿਨੇਮਾ ਵਿੱਚ ਆਈ ਹੈ?,ਹਾਂ
ਕਾਮਿਆ ਪੰਜਾਬੀ ਪਜਾਮਾ ਪਾਰਟੀ ਤੋਂ ਪਹਿਲਾਂ ਬਾਲੀਵੁਡ ਦੇ ਨਾਲ ਕਿੰਨੇ ਬਾਰਾਂ ਮਹੀਨੇ ਸੀ?,ਪਜਾਮਾ ਪਾਰਟੀ ਤੋਂ ਪਹਿਲਾਂ ਦੀ ਸ਼ਮੂਲੀਅਤ ਅਤੇ ਰਿਲੀਜ਼ ਦੇ ਸਾਲ ਬਾਰੇ ਵੇਰਵੇ ਇਸ ਵਿੱਚ ਸਪਸ਼ਟ ਤੌਰ 'ਤੇ ਨਹੀਂ ਦੱਸੇ ਗਏ ਸਨ।
ਫਿਲਮ ਕਾਮਿਆ ਪੰਜਾਬੀ ਦੇ ਕੁਝ ਦ੍ਰਿਸ਼ਾਂ ਦਾ ਵਰਣਨ:,"ਕਹੋ ਨਾ ਪਿਆਰ ਹੈ, ਨਾ ਤੁਮ ਜਾਨੋ ਨਾ ਹਮ, ਯਾਦੇਂ, ਫਿਰ ਭੀ ਦਿਲ ਹੈ ਹਿੰਦੁਸਤਾਨੀ ਅਤੇ ਕੋਈ ਮਿਲ ਗਿਆ।"
ਕੀ ਕਾਮਿਆ ਪੰਜਾਬੀ ਪਜਾਮਾ ਪਾਰਟੀ ਵਿਚ ਇਕ ਪਲੇ ਦਫਤਰ ਤੋਂ ਪਹਿਲਾਂ ਦਵਾਈ ਦੀ ਵੀਡੀਓ ਵਿਚ ਸੀ?,"ਹਾਂ, ਉਸ ਕੋਲ ਅਦਾਕਾਰੀ ਦਾ ਤਜਰਬਾ ਸੀ ਅਤੇ ਉਹ ਮਹਿੰਦੀ ਮਹਿੰਦੀ ਅਤੇ ਕਾਲਾ ਸ਼ਾਹ ਕਾਲਾ ਸੰਗੀਤ ਵੀਡੀਓਜ਼ ਵਿੱਚ ਵੀ ਦਿਖਾਈ ਦਿੱਤੀ।"
ਕਾਮਿਆ ਪੰਜਾਬੀ ਕੋਲ 2013 ਦੇ ਸ਼ੋਅ ਦੌਰਾਨ ਸਹਿਕਰਮੀ ਅਦਾਕਾਰਾ ਪ੍ਰਤਿਸ਼ਾ ਬੈਨਰਜੀ ਬਾਰੇ ਕੀ ਸੀ?,ਬਿੱਗ ਬੌਸ 'ਤੇ ਆਪਣੇ ਸਮੇਂ ਦੌਰਾਨ ਪੰਜਾਬੀ ਸਾਥੀ ਟੈਲੀਵਿਜ਼ਨ ਅਦਾਕਾਰਾ ਪ੍ਰਤਿਸ਼ਾ ਬੈਨਰਜੀ ਦੇ ਕਰੀਬ ਬਣ ਗਏ ਸਨ।
ਪ੍ਰਤਿਸ਼ਾ ਬੈਨਰਜੀ ਕਿਵੇਂ ਗਈ?,ਪ੍ਰਤਿਸ਼ਾ ਬੈਨਰਜੀ ਨੇ ਖੁਦਕੁਸ਼ੀ ਕਰ ਲਈ ਸੀ.
"ਪ੍ਰਤਿਸ਼ਾ ਬੈਨਰਜੀ ਦੀ ਤਬਾਹੀ ਤੋਂ ਬਾਅਦ, ਕਾਮਿਆ ਪੰਜਾਬੀ ਨੇ ਕੀ ਖੋਲ੍ਹਿਆ?",ਉਸ ਦੀ ਜ਼ਿੰਦਗੀ 'ਤੇ ਆਧਾਰਿਤ ਫਿਲਮ
ਪ੍ਰਤਿਸ਼ਾ ਅਭਿਨੇਤਰੀ ਬੈਨਰਜੀ ਦੇ ਪੁਰਾਣੇ ਬੁਆਏਫ੍ਰੈਂਡ ਦਾ ਸੰਸਥਾਪਕ / ਐਂਟੀਕ ਕੌਣ ਹੈ?,ਦਸਤਾਵੇਜ਼ ਵਿੱਚ ਜ਼ਿਕਰ ਨਹੀਂ ਹੈ।
ਕਾਮਿਆ ਪੰਜਾਬੀ ਅਤੇ ਬੰਟੀ ਨੇਗੀ ਦਾ ਵਿਆਹ ਕਦੋਂ ਅਤੇ ਕਿੱਥੇ ਹੋਇਆ?,ਬੰਟੀ ਨੇਗੀ ਨੂੰ 2003
ਕਾਮਿਆ ਪੰਜਾਬੀ ਬੰਟੀ ਨੇਗੀ ਤੋਂ ਕਦੋਂ ਵੱਖ ਹੋਈ?,2013 ਵਿੱਚ
ਕਾਮਿਆ ਪੰਜਾਬੀ ਦਾ ਦੂਜਾ_ਗੇਅਰ ਜੀਵਨ ਸਾਥੀ ਕੌਣ ਹੈ?,ਕਰਨ ਪਟੇਲ
ਕਾਮਿਆ ਪੰਜਾਬੀ ਨੇ ਦੂਜੇ ਵਿਆਹੇ ਵਿਅਕਤੀ ਕਰਨ ਪਟੇਲ ਨਾਲ ਮਨੁੱਖੀ_ਰਿਸ਼ਤਾ ਕਦੋਂ ਖਤਮ ਕੀਤਾ?,2015
"2019 ਵਿੱਚ ਕਾਮਿਆ ਪੰਜਾਬੀ ਦੇ ਸਵਾਈਨ ਬਾਰੇ, ਉਸ ਤੋਂ ਪਹਿਲਾਂ ਉਹ ਕਿੰਨਾ ਵੱਡਾ ਸੀ?",ਸਲਾਨਾ ਮਿਆਦ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ ਇਸ ਨੂੰ ਔਸਤਨ 7 ਮਹੀਨਿਆਂ ਨੂੰ 12 ਮਹੀਨਿਆਂ ਨਾਲ ਗੁਣਾ ਕਰਨ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈ: ਬਾਰ੍ਹਾਂ ਦਾ 7 ਮਹੀਨਿਆਂ ਦਾ ਗੁਣਾ ਫਿਰ 2019 ਜੋੜਨ ਨਾਲ ਅਗਲੇ ਕੈਲੰਡਰ ਵਿੱਚ ਸਮੇਂ ਵਿੱਚ ਲਗਭਗ ਛੇ ਮਹੀਨੇ ਅੱਗੇ ਅਨੁਮਾਨ ਲਗਾਉਣ ਦੇ ਯੋਗ ਹੋਣ ਦੀ ਉਮਰ ਮਿਲਦੀ ਹੈ।
2019 ਵਿੱਚ ਸਾਥੀ ਦਾ ਨਾਮ ਕੀ ਹੈ?,ਸ਼ਲਭ ਡਾਂਗ
ਕਿਰਨ ਜੁਨੇਜਾ ਕਿੱਥੋਂ ਦਾ ਹੈ?,"ਕਿਰਨ ਜੁਨੇਜਾ ਨਵੀਂ ਦਿੱਲੀ, ਭਾਰਤ ਦੇ ਪੰਜਾਬੀ ਬਾਗ ਇਲਾਕੇ ਦੀ ਰਹਿਣ ਵਾਲੀ ਹੈ।"
ਕਿਰਨ ਜੁਨੇਜਾ ਦਾ ਕਿੱਤਾ ਕੀ ਹੈ ?,ਕਿਰਨ ਜੁਨੇਜਾ ਇੱਕ ਭਾਰਤੀ ਅਭਿਨੇਤਰੀ ਹੈ ਜੋ ਹਿੰਦੀ ਸਿਨੇਮਾ ਵਿੱਚ ਕੰਮ ਕਰਦੀ ਹੈ।
ਕਿਰਨ ਜੁਨੇਜਾ ਦੀ ਵਿਆਹੁਤਾ ਸਥਿਤੀ ਕੀ ਹੈ?,ਕਿਰਨ ਜੁਨੇਜਾ ਫਿਲਮ ਨਿਰਮਾਤਾ ਰਮੇਸ਼ ਸਿੱਪੀ ਦੀ ਦੂਜੀ ਪਤਨੀ ਹੈ।
ਕਿਰਨ ਜੁਨੇਜਾ ਨੇ ਆਪਣਾ ਜੀਵਨ ਇਤਿਹਾਸ ਕਦੋਂ ਸ਼ੁਰੂ ਕੀਤਾ?,ਉਸਨੇ 1984 ਵਿੱਚ ਆਪਣੇ ਅਦਾਕਾਰੀ ਕਰੀਅਰ ਦੀ ਸ਼ੁਰੂਆਤ ਕੀਤੀ।
ਉਸਦਾ ਮਸ਼ਹੂਰ ਟੀਵੀ ਕਿਰਦਾਰ ਕੀ ਹੈ?,ਉਸਦੀਆਂ ਮਸ਼ਹੂਰ ਟੈਲੀਵਿਜ਼ਨ ਭੂਮਿਕਾਵਾਂ ਵਿੱਚੋਂ ਇੱਕ ਮਹਾਭਾਰਤ ਵਿੱਚ ਗੰਗਾ ਵਜੋਂ ਹੈ।
ਕਿਰਨ ਜੁਨੇਜਾ ਦਾ ਪਹਿਲਾ ਕੋਬਾਲਟ ਉਤਪਾਦ ਸਿਨੇਮਾ ਕਦੋਂ ਬਣਿਆ ਸੀ?,"ਫਿਲਮ ਵਿੱਚ ਉਸਦੀ ਮੁੱਖ ਭੂਮਿਕਾ ਵਾਲੀ ਫਿਲਮ 'ਸ਼ਾਹੀਨ' ਵਜੋਂ ਜਾਣੀ ਜਾਂਦੀ ਹੈ, ਜੋ ਕਿ 1984 ਤੋਂ ਇੱਕ ਇੰਡੋ-ਇਟਾਲੀਅਨ ਸਹਿ-ਨਿਰਮਾਣ ਫਿਲਮ ਸੀ।"
ਪ੍ਰੋ: ਕਿਰਪਾਲ ਸਿੰਘ ਬੇਦਾਰ ਕੌਣ ਸਨ?,ਪ੍ਰੋ: ਕਿਰਪਾਲ ਸਿੰਘ ਬੇਦਾਰ ਪੰਜਾਬ ਦੇ ਉਰਦੂ ਸ਼ਾਇਰ ਸਨ।
1965 ਵਿੱਚ ਪੰਜਾਬ ਸਰਕਾਰ ਵੱਲੋਂ ਪ੍ਰੋਫੈਸਰ ਕਿਰਪਾਲ ਸਿੰਘ ਬੇਦਰ ਨੂੰ ਕਿਹੜੀ ਡੀਡ_ਆਫ_ਕੰਵੀਏਂਸ ਦਿੱਤੀ ਗਈ ਸੀ?,ਉਨ੍ਹਾਂ ਨੂੰ ਸ਼ਾਇਰ-ਏ-ਆਜ਼ਮ ਦਾ ਖਿਤਾਬ ਦਿੱਤਾ ਗਿਆ ਸੀ।
ਕਿਰਪਾਲ ਸਿੰਘ ਬੇਦਰ ਨੇ ਮੁਨਸ਼ੀ ਫਾਜ਼ਿਲ ਦੀ ਪੁੱਛ-ਗਿੱਛ ਕਿਸ ਬਾਰ੍ਹਵੀਂ ਵਿੱਚ ਕੀਤੀ ਸੀ?,"ਉਸ ਦੀ ਪਾਸ ਹੋਣ ਦੀ ਮਿਤੀ ਦਾ ਜ਼ਿਕਰ ਨਹੀਂ ਹੈ, ਪਰ ਉਸ ਨੇ ਇਸ ਨੂੰ ਚੰਗੀ ਸਥਿਤੀ ਨਾਲ ਪਾਸ ਕੀਤਾ ਹੈ।"
ਕਿਰਪਾਲ ਸਿੰਘ ਬੇਦਾਰ ਨੇ ਮੁਨਸ਼ੀ ਫਾਜ਼ਿਲ ਦੀ ਪੁੱਛਗਿੱਛ ਤੋਂ ਬਾਅਦ ਕੀ ਕੀਤਾ?,ਉਸਨੇ ਫਾਰਸੀ ਸਾਹਿਤ ਵਿੱਚ ਐਮ.ਏ.
