instruction,response
ਐਨੀ ਗਿੱਲ ਨੂੰ ਕਿਸ ਸ਼ੋਅ 'ਤੇ 'ਇੱਕ ਭਾਰਤੀ ਕੁੜੀ ਰਾ ਦਾ ਇਕਬਾਲ' ਅਤੇ 'ਸਾਵਧਾਨ ਇੰਡੀਆ @ 11' ਕਿਹਾ ਗਿਆ ਸੀ?,"ਅਨਾਮਿਕਾ (ਪਰ ਸਿਰਫ਼ ਨਾਮ 'ਅਨਾਮਿਕਾ' ਦਾ ਜ਼ਿਕਰ ਕੀਤਾ ਗਿਆ ਹੈ) ਹਾਲਾਂਕਿ, ਉਹ ਅਸਲ ਵਿੱਚ 'ਸਾਵਧਾਨ ਇੰਡੀਆ' ਦੇ ਟੀਵੀ ਐਪੀਸੋਡ ਵਿੱਚ ਸੀ ਜੋ ਕਿ ਇੱਕ ਲੜੀ ਹੈ ਅਤੇ ਇਸਦੇ ਨਾਮ ਨਾਲ ਬਹੁਤ ਮਿਲਦੀ ਜੁਲਦੀ ਹੈ।"
ਐਨੀ ਗਿੱਲ ਦਾ ਪਰਿਵਾਰਕ ਪਿਛੋਕੜ ਕੀ ਹੈ?,ਪੰਜਾਬੀ ਸਿੱਖ ਪਰਿਵਾਰ
ਓਮ ਪੁਰੀ ਦਾ ਜਨਮ ਕਦੋਂ ਹੋਇਆ ਸੀ?,ਉਨ੍ਹਾਂ ਦਾ ਜਨਮ 18 ਅਕਤੂਬਰ 1950 ਨੂੰ ਹੋਇਆ ਸੀ।
ਓਮ ਪੁਰੀ ਦਾ ਕਿੱਤਾ ਕੀ ਸੀ?,ਉਹ ਹਿੰਦੀ ਫ਼ਿਲਮਾਂ ਦਾ ਪ੍ਰਸਿੱਧ ਅਦਾਕਾਰ ਸੀ।
ਜਿਨ੍ਹਾਂ ਭਾਸ਼ਾਵਾਂ ਵਿੱਚ ਓਮ ਪੁਰੀ ਨੇ 200 ਤੋਂ ਵੱਧ ਫ਼ਿਲਮਾਂ ਵਿੱਚ ਕੰਮ ਕੀਤਾ,"ਉਸਨੇ ਹਿੰਦੀ, ਪੰਜਾਬੀ ਅਤੇ ਮਰਾਠੀ ਭਾਸ਼ਾਵਾਂ ਵਿੱਚ ਲਗਭਗ 200 ਫਿਲਮਾਂ ਵਿੱਚ ਕੰਮ ਕੀਤਾ।"
ਓਮ ਪੁਰੀ ਦਾ ਜਨਮ ਕਿੱਥੇ ਹੋਇਆ ਸੀ?,ਉਨ੍ਹਾਂ ਦਾ ਜਨਮ ਹਰਿਆਣਾ ਰਾਜ ਦੇ ਅੰਬਾਲਾ ਸ਼ਹਿਰ ਵਿੱਚ ਹੋਇਆ ਸੀ।
ਓਮ ਪੁਰੀ ਨੇ ਜਿਸ ਫਿਲਮ ਅਤੇ ਟੈਲੀਵਿਜ਼ਨ ਸੰਸਥਾ ਤੋਂ ਗ੍ਰੈਜੂਏਸ਼ਨ ਕੀਤੀ ਉਸ ਦਾ ਨਾਮ ਕੀ ਸੀ?,"ਉਸਨੇ ਫਿਲਮ ਅਤੇ ਟੈਲੀਵਿਜ਼ਨ ਇੰਸਟੀਚਿਊਟ ਆਫ ਇੰਡੀਆ, ਪੁਣੇ ਤੋਂ ਗ੍ਰੈਜੂਏਸ਼ਨ ਕੀਤੀ।"
ਓਮ ਪੁਰੀ ਦਾ ਕਿੰਨੀ ਵਾਰ ਵਿਆਹ ਹੋਇਆ ਸੀ?,ਉਸ ਦਾ ਦੋ ਵਾਰ ਵਿਆਹ ਹੋਇਆ।
ਓਮ ਪੁਰੀ ਦੇ ਜੀਵਨ ਸਾਥੀ ਕੌਣ ਸਨ?,ਉਨ੍ਹਾਂ ਦਾ ਵਿਆਹ ਸੀਮਾ ਕਪੂਰ ਅਤੇ ਬਾਅਦ ਵਿੱਚ ਨੰਦਿਤਾ ਪੁਰੀ ਨਾਲ ਹੋਇਆ ਸੀ।
ਓਮ ਪੁਰੀ ਨੇ ਕਿਸ ਸਾਲ ਫਿਲਮਾਂ ਵਿੱਚ ਡੈਬਿਊ ਕੀਤਾ ਸੀ?,ਉਸਨੇ 1976 ਵਿੱਚ ਫਿਲਮਾਂ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਸ਼ੁਰੂ ਕੀਤਾ।
ਓਮ ਪੁਰੀ ਨੇ ਅੰਗਰੇਜ਼ੀ ਵਿੱਚ ਕਿੰਨੀਆਂ ਫਿਲਮਾਂ ਵਿੱਚ ਕੰਮ ਕੀਤਾ?,ਉਸਨੇ ਸੱਤ ਤੋਂ ਵੱਧ ਅੰਗਰੇਜ਼ੀ ਫਿਲਮਾਂ ਵਿੱਚ ਕੰਮ ਕੀਤਾ।
ਓਮ ਪੁਰੀ ਦਾ ਦਿਹਾਂਤ ਕਦੋਂ ਹੋਇਆ?,6 ਜਨਵਰੀ 2017 ਨੂੰ ਉਨ੍ਹਾਂ ਦਾ ਦੇਹਾਂਤ ਹੋ ਗਿਆ।
ਕੌਣ ਹੈ ਵਿਰਾਟ ਕੋਹਲੀ?,ਵਿਰਾਟ ਕੋਹਲੀ ਇੱਕ ਭਾਰਤੀ ਅੰਤਰਰਾਸ਼ਟਰੀ ਕ੍ਰਿਕਟਰ ਅਤੇ ਭਾਰਤੀ ਰਾਸ਼ਟਰੀ ਕ੍ਰਿਕਟ ਟੀਮ ਦਾ ਸਾਬਕਾ ਕਪਤਾਨ ਹੈ।
ਵਿਰਾਟ ਕੋਹਲੀ ਦਾ ਜਨਮ ਕਿਸ ਸ਼ਹਿਰ ਤੋਂ ਹੋਇਆ ਸੀ?,ਵਿਰਾਟ ਕੋਹਲੀ ਦਾ ਜਨਮ ਨਵੀਂ ਦਿੱਲੀ ਵਿੱਚ ਹੋਇਆ ਸੀ।
ਵਿਰਾਟ ਕੋਹਲੀ ਦਾ ਜਨਮ ਕਿਸ ਸਾਲ ਹੋਇਆ ਸੀ?,ਵਿਰਾਟ ਕੋਹਲੀ ਦਾ ਜਨਮ 1988 ਵਿੱਚ ਹੋਇਆ ਸੀ।
ਵਿਰਾਟ ਕੋਹਲੀ ਦੀ ਜਨਮ ਮਿਤੀ ਕੀ ਹੈ?,ਵਿਰਾਟ ਕੋਹਲੀ ਦੀ ਜਨਮ ਮਿਤੀ 5 ਨਵੰਬਰ 1988 ਹੈ।
ਵਿਰਾਟ ਕੋਹਲੀ ਇਸ ਸਮੇਂ IPL ਵਿੱਚ ਕਿੱਥੇ ਦੀ ਨੁਮਾਇੰਦਗੀ ਕਰਦਾ ਹੈ?,ਵਿਰਾਟ ਕੋਹਲੀ ਇਸ ਸਮੇਂ ਆਈਪੀਐਲ ਵਿੱਚ ਰਾਇਲ ਚੈਲੇਂਜਰਜ਼ ਬੈਂਗਲੁਰੂ ਦੀ ਨੁਮਾਇੰਦਗੀ ਕਰ ਰਹੇ ਹਨ।
ਵਿਰਾਟ ਕੋਹਲੀ ਆਪਣੇ ਬੱਲੇਬਾਜ਼ੀ ਕ੍ਰਮ ਵਿੱਚ ਕਿਸ ਸਥਿਤੀ ਵਿੱਚ ਬੱਲੇਬਾਜ਼ੀ ਕਰਦੇ ਹਨ?,ਵਿਰਾਟ ਕੋਹਲੀ ਚੋਟੀ ਦੇ ਕ੍ਰਮ ਦਾ ਬੱਲੇਬਾਜ਼ ਹੈ ਅਤੇ ਉਹ ਖਾਸ ਤੌਰ 'ਤੇ ਤੀਜੇ ਨੰਬਰ 'ਤੇ ਬੱਲੇਬਾਜ਼ੀ ਕਰਨ ਲਈ ਆਉਂਦਾ ਹੈ।
ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ ਕਿਸ ਸਾਲ ਆਪਣਾ ਅੰਤਰਰਾਸ਼ਟਰੀ ਡੈਬਿਊ ਕੀਤਾ ਸੀ?,ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ 2008 ਵਿੱਚ ਅੰਤਰਰਾਸ਼ਟਰੀ ਕਰੀਅਰ ਦੀ ਸ਼ੁਰੂਆਤ ਕੀਤੀ ਸੀ।
ਕਿਸ ਸਾਲ ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ ਦਹਾਕੇ ਦੇ ਸਰਵੋਤਮ ਕ੍ਰਿਕਟਰ ਦਾ ਪੁਰਸਕਾਰ ਜਿੱਤਿਆ ਸੀ?,ਵਿਰਾਟ ਕੋਹਲੀ ਨੂੰ 2020 ਵਿੱਚ ਦਹਾਕੇ ਦਾ ਪੁਰਸ਼ ਕ੍ਰਿਕਟਰ ਚੁਣਿਆ ਗਿਆ ਸੀ।
ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ ਕਿੰਨੇ ਵਿਸ਼ਵ ਕੱਪ ਖਿਤਾਬ ਜਿੱਤੇ ਹਨ?,"ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ ਇੱਕ ਵਿਸ਼ਵ ਕੱਪ ਦਾ ਖਿਤਾਬ ਜਿੱਤਿਆ ਹੈ, ਜੋ 2011 ਦਾ ਕ੍ਰਿਕਟ ਵਿਸ਼ਵ ਕੱਪ ਸੀ।"
2014 ਟੀ-20 ਵਿਸ਼ਵ ਕੱਪ ਦੌਰਾਨ ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ ਕੀ ਰਿਕਾਰਡ ਬਣਾਇਆ ਸੀ?,"2014 ਟੀ-20 ਵਿਸ਼ਵ ਕੱਪ ਦੌਰਾਨ, ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ ਟੂਰਨਾਮੈਂਟ ਵਿੱਚ ਸਭ ਤੋਂ ਵੱਧ ਦੌੜਾਂ ਬਣਾਉਣ ਦਾ ਰਿਕਾਰਡ ਬਣਾਇਆ ਸੀ।"
ਵਿਰਾਟ ਕੋਹਲੀ ਕਿਸ ਸਾਲ ਵਿਸ਼ਵ ਦਾ ਸਿਖਰਲਾ ਦਰਜਾ ਪ੍ਰਾਪਤ ਟੈਸਟ ਬੱਲੇਬਾਜ਼ ਬਣਿਆ?,ਵਿਰਾਟ ਕੋਹਲੀ 2018 ਵਿੱਚ ਵਿਸ਼ਵ ਦੇ ਸਿਖਰਲੇ ਰੈਂਕਿੰਗ ਵਾਲੇ ਟੈਸਟ ਬੱਲੇਬਾਜ਼ ਬਣ ਗਏ ਹਨ।
ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ ਕਿੰਨੀ ਵਾਰ ਆਈਸੀਸੀ ਕ੍ਰਿਕਟਰ ਆਫ ਦਿ ਈਅਰ ਅਵਾਰਡ ਜਿੱਤਿਆ ਹੈ?,ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ 2017 ਅਤੇ 2018 ਵਿੱਚ ਦੋ ਮੌਕਿਆਂ 'ਤੇ ਸਰ ਗਾਰਫੀਲਡ ਸੋਬਰਸ ਟਰਾਫੀ (ICC ਕ੍ਰਿਕਟਰ ਆਫ ਦਿ ਈਅਰ) ਜਿੱਤੀ ਹੈ।
ਕਿਸ ਸਾਲ ਵਿਰਾਟ ਕੋਹਲੀ ਨੂੰ ESPN ਦੁਆਰਾ ਵਿਸ਼ਵ ਦੇ ਸਭ ਤੋਂ ਵਧੀਆ ਖਿਡਾਰੀ ਦੇ ਰੂਪ ਵਿੱਚ ਦਰਜਾ ਦਿੱਤਾ ਗਿਆ ਸੀ?,ਵਿਰਾਟ ਕੋਹਲੀ ਨੂੰ 2016 ਵਿੱਚ ਈਐਸਪੀਐਨ ਦੁਆਰਾ ਵਿਸ਼ਵ ਦਾ ਸਰਵੋਤਮ ਖਿਡਾਰੀ ਚੁਣਿਆ ਗਿਆ ਸੀ।
"2020 ਵਿੱਚ, ਵਿਰਾਟ ਕੋਹਲੀ ਨੂੰ ਫੋਰਬਸ ਦੁਆਰਾ ਦੁਨੀਆ ਦੇ ਚੋਟੀ ਦੇ 100 ਸਭ ਤੋਂ ਵੱਧ ਕਮਾਈ ਕਰਨ ਵਾਲੇ ਅਥਲੀਟਾਂ ਵਿੱਚ ਕਿੱਥੇ ਦਰਜਾ ਦਿੱਤਾ ਗਿਆ ਸੀ?",ਵਿਰਾਟ ਕੋਹਲੀ 2020 ਵਿੱਚ ਫੋਰਬਸ ਦੁਆਰਾ ਦੁਨੀਆ ਦੇ ਚੋਟੀ ਦੇ 100 ਸਭ ਤੋਂ ਵੱਧ ਕਮਾਈ ਕਰਨ ਵਾਲੇ ਅਥਲੀਟਾਂ ਵਿੱਚ 66ਵੇਂ ਸਥਾਨ 'ਤੇ ਸਨ।
2022 ਤੱਕ ਵਿਰਾਟ ਕੋਹਲੀ ਦੀ ਅੰਦਾਜ਼ਨ ਕਮਾਈ ਕਿੰਨੀ ਹੈ?,2022 ਤੱਕ ਵਿਰਾਟ ਕੋਹਲੀ ਦੀ ਅੰਦਾਜ਼ਨ ਕਮਾਈ ਲਗਭਗ ₹165 ਕਰੋੜ (US$21 ਮਿਲੀਅਨ) ਹੈ।
"ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ ਸਾਲ 2013 ਵਿੱਚ ਕਿਸ ਸਾਲ 1000 ਦੌੜਾਂ ਪੂਰੀਆਂ ਕੀਤੀਆਂ, ਪਰ ਇੱਕ ਦਿਨਾ ਮੈਚ, ਟੈਸਟ ਮੈਚਾਂ ਅਤੇ 20:20 ਮੈਚਾਂ ਵਿੱਚ ਇਹੀ ਗੱਲ ਹੈ?","ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ 2012 ਵਿੱਚ 20:20 ਮੈਚਾਂ ਵਿੱਚ 20:20 ਮੈਚਾਂ ਵਿੱਚ, 2011 ਵਿੱਚ ਟੈਸਟ ਮੈਚਾਂ ਵਿੱਚ ਇੱਕ ਦਿਨ (ਓਡੀਸ) ਵਿੱਚ 1000 ਦੌੜਾਂ ਪੂਰੀਆਂ ਕੀਤੀਆਂ।"
ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ 2013 ਵਿੱਚ ਇੰਡੀਅਨ ਪ੍ਰੀਮੀਅਰ ਲੀਗ ਵਿੱਚ ਕਿੰਨੇ ਰਿਕਾਰਡ ਬਣਾਏ?,"2013 ਇੰਡੀਅਨ ਪ੍ਰੀਮੀਅਰ ਲੀਗ ਵਿੱਚ, 45.28 ਦੀ ਔਸਤ ਨਾਲ, ਵਿਰਾਟ ਨੇ 634 ਦੌੜਾਂ ਬਣਾਈਆਂ ਅਤੇ ਸਟ੍ਰਾਈਕ ਰੇਟ 138 ਤੋਂ ਉੱਪਰ ਸੀ।"
"ਸਮੱਗਰੀ ਦੇ ਅਨੁਸਾਰ, 2016 ਵਿੱਚ, ਭਾਰਤ ਵਿੱਚ ਹੋਏ ਟੀ-20 ਕ੍ਰਿਕਟ ਵਿਸ਼ਵ ਕੱਪ ਵਿੱਚ ਵਿਰਾਟ ਕੋਹਲੀ ਨੂੰ ਕਿਹੜਾ ਪੁਰਸਕਾਰ ਮਿਲਿਆ ਸੀ?",ਵਿਰਾਟ ਕੋਹਲੀ ਨੂੰ 2016 ਵਿੱਚ ਭਾਰਤ ਵਿੱਚ ਹੋਏ ਟੀ-20 ਕ੍ਰਿਕਟ ਵਿਸ਼ਵ ਕੱਪ ਵਿੱਚ ਟੂਰਨਾਮੈਂਟ ਦਾ ਸਰਵੋਤਮ ਪੁਰਸਕਾਰ ‘ਪਲੇਅਰ ਆਫ਼ ਦਾ ਟੂਰਨਾਮੈਂਟ’ ਮਿਲਿਆ।
ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ 2018 ਵਿੱਚ ਕਿੰਨੇ ICC ਪਲੇਅਰ ਆਫ ਦਿ ਈਅਰ ਅਵਾਰਡ ਜਿੱਤੇ?,"2018 ਵਿੱਚ, ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ 3 ICC ਪਲੇਅਰ ਆਫ ਦਿ ਈਅਰ ਅਵਾਰਡ ਜਿੱਤੇ, ਜਿਸ ਵਿੱਚ ICC ODI ਪਲੇਅਰ ਆਫ ਦਿ ਈਅਰ, ਅਤੇ ICC ਟੈਸਟ ਪਲੇਅਰ ਆਫ ਦਿ ਈਅਰ ਸ਼ਾਮਲ ਹਨ।"
ਵਿਵੇਕ ਓਬਰਾਏ ਦਾ ਜਨਮ ਕਿੱਥੇ ਹੋਇਆ ਸੀ?,"ਵਿਵੇਕ ਓਬਰਾਏ ਦਾ ਜਨਮ ਹੈਦਰਾਬਾਦ, ਤੇਲੰਗਾਨਾ ਵਿੱਚ ਹੋਇਆ ਸੀ।"
ਵਿਵੇਕ ਓਬਰਾਏ ਦੇ ਪਿਤਾ ਦਾ ਕੀ ਨਾਮ ਹੈ?,ਵਿਵੇਕ ਓਬਰਾਏ ਦੇ ਪਿਤਾ ਦਾ ਨਾਂ ਸੁਰੇਸ਼ ਓਬਰਾਏ ਹੈ।
ਵਿਵੇਕ ਓਬਰਾਏ ਦੀ ਮਾਂ ਦਾ ਕੀ ਨਾਂ ਹੈ?,ਵਿਵੇਕ ਓਬਰਾਏ ਦੀ ਮਾਂ ਦਾ ਨਾਂ ਯਸ਼ੋਧਰਾ ਓਬਰਾਏ ਹੈ।
ਵਿਵੇਕ ਓਬਰਾਏ ਨੇ ਆਪਣੀ ਹਿੰਦੀ ਫਿਲਮ ਦੀ ਸ਼ੁਰੂਆਤ ਕਿਸ ਫਿਲਮ ਵਿੱਚ ਕੀਤੀ ਸੀ?,ਵਿਵੇਕ ਓਬਰਾਏ ਨੇ ਰਾਮ ਗੋਪਾਲ ਵਰਮਾ ਦੀ 'ਕੰਪਨੀ' (2002) ਨਾਲ ਹਿੰਦੀ ਫਿਲਮਾਂ 'ਚ ਡੈਬਿਊ ਕੀਤਾ।
ਵਿਵੇਕ ਓਬਰਾਏ ਨੂੰ 'ਕੰਪਨੀ' ਵਿੱਚ ਆਪਣੀ ਕਾਰਗੁਜ਼ਾਰੀ ਲਈ ਕਿਹੜਾ ਪੁਰਸਕਾਰ ਮਿਲਿਆ?,ਵਿਵੇਕ ਓਬਰਾਏ ਨੂੰ 'ਕੰਪਨੀ' ਵਿੱਚ ਆਪਣੀ ਅਦਾਕਾਰੀ ਲਈ ਸਰਵੋਤਮ ਭਗਤੀ ਦੇ ਨਾਲ-ਨਾਲ ਸਰਵੋਤਮ ਸਹਾਇਕ ਅਦਾਕਾਰ ਦਾ ਫਿਲਮਫੇਅਰ ਪੁਰਸਕਾਰ ਮਿਲਿਆ।
"ਫਿਲਮ ਦਾ ਨਾਮ ਕੀ ਹੈ ਜਿਸ ਵਿੱਚ ਵਿਵੇਕ ਓਬਰਾਏ ਨੇ ਇੱਕ ਵਿਅਕਤੀ ਦੀ ਭੂਮਿਕਾ ਨਿਭਾਈ ਹੈ ਜੋ ਭਾਰਤੀ ਪੁਲਿਸ ਦਾ ਹਿੱਸਾ ਬਣਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰ ਰਿਹਾ ਹੈ, ਪਰ ਇੱਕ ਪੁਲਿਸ ਇੰਸਪੈਕਟਰ ਨਾਲ ਬਹੁਤ ਸਾਰੀਆਂ ਮੁਸੀਬਤਾਂ ਦਾ ਸਾਹਮਣਾ ਕਰਦਾ ਹੈ?",ਫਿਲਮ 'ਦਮ' ਹੈ।
ਅਸਲ ਨਾਟਕ ਦੇ ਕਿਰਦਾਰ ਮਾਈਕਲ ਕੈਸੀਓ 'ਤੇ ਆਧਾਰਿਤ ਵਿਵੇਕ ਓਬਰਾਏ ਨੇ ਕਿਸ ਫਿਲਮ ਵਿੱਚ ਕੇਸੂ ਦੀ ਭੂਮਿਕਾ ਨਿਭਾਈ ਸੀ?,ਫਿਲਮ 'ਓਮਕਾਰਾ' (2006) ਹੈ।
'ਓਮਕਾਰਾ' 'ਚ ਵਿਵੇਕ ਓਬਰਾਏ ਦੀ ਅਦਾਕਾਰੀ ਨੂੰ ਦੇਖ ਕੇ ਕਿਸ ਨੇ ਦਿੱਤੀ ਵਧਾਈ?,ਗੁਲਜ਼ਾਰ ਨੇ ਵਿਵੇਕ ਓਬਰਾਏ ਨੂੰ 'ਓਮਕਾਰਾ' 'ਚ ਉਨ੍ਹਾਂ ਦੀ ਅਦਾਕਾਰੀ ਨੂੰ ਦੇਖ ਕੇ ਵਧਾਈ ਦਿੱਤੀ।
ਕਿਸ ਫਿਲਮ ਵਿੱਚ ਵਿਵੇਕ ਓਬਰਾਏ ਨੇ ਇੱਕ ਗੈਂਗਸਟਰ ਮਾਇਆ ਡੋਲਸ ਦੀ ਭੂਮਿਕਾ ਨਿਭਾਈ ਸੀ?,ਫਿਲਮ 'ਸ਼ੂਟਆਊਟ ਐਟ ਲੋਖੰਡਵਾਲਾ' (2007) ਹੈ।
ਵਿਵੇਕ ਓਬਰਾਏ ਨੇ ਕਿਸ ਫਿਲਮ ਵਿੱਚ 'ਅਪੁਨ ਕੇ ਸਾਥ' ਗੀਤ ਪੇਸ਼ ਕੀਤਾ ਸੀ?,ਵਿਵੇਕ ਓਬਰਾਏ ਨੇ ਵਿਕਾਸ ਕੋਹਲੀ ਦੀ ਫਿਲਮ 'ਚ 'ਅਪੁਨ ਕੇ ਸਾਥ' ਗੀਤ ਪੇਸ਼ ਕੀਤਾ ਸੀ।
ਵਿਵੇਕ ਓਬਰਾਏ ਦੀ ਪ੍ਰੋਡਕਸ਼ਨ ਕੰਪਨੀ ਦਾ ਕੀ ਨਾਮ ਹੈ?,ਵਿਵੇਕ ਓਬਰਾਏ ਦੀ ਪ੍ਰੋਡਕਸ਼ਨ ਕੰਪਨੀ ਕਰਮ ਇੰਫਰਾਸਟਰਕਚਰ ਹੈ।
ਵਿਵੇਕ ਓਬਰਾਏ ਨੇ ਕਿਹੜੀ ਫਿਲਮ ਵਿੱਚ ਪਰਿਤਲਾ ਰਵੀ ਦੀ ਭੂਮਿਕਾ ਨਿਭਾਈ ਸੀ?,ਫਿਲਮ 'ਰੱਖਿਤ ਚਰਿਤ੍ਰ' (2010) ਹੈ।
ਵਿਵੇਕ ਓਬਰਾਏ ਦੀ ਫਿਲਮ 'ਬਲਦੀ ਪੰਛੀ' ਕਿਸ ਸਾਲ ਰਿਲੀਜ਼ ਹੋਈ ਸੀ?,ਵਿਵੇਕ ਓਬਰਾਏ ਦੀ ਫਿਲਮ 'ਬਲਦੀ ਪੰਛੀ' ਦੇ ਰਿਲੀਜ਼ ਸਾਲ ਬਾਰੇ ਕੋਈ ਜਾਣਕਾਰੀ ਨਹੀਂ ਹੈ।
ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਠਾਣੇ ਜ਼ਿਲੇ 'ਚ ਵਿਵੇਕ ਓਬਰਾਏ ਦੀ ਕੰਪਨੀ ਕਰਮ ਇੰਫਰਾਸਟ੍ਰਕਚਰ ਦੇ ਕਿੰਨੇ ਫਲੈਟਾਂ 'ਤੇ ਛਾਪੇਮਾਰੀ ਕੀਤੀ ਗਈ?,ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਠਾਣੇ ਜ਼ਿਲੇ 'ਚ ਵਿਵੇਕ ਓਬਰਾਏ ਦੀ ਕੰਪਨੀ ਕਰਮ ਇੰਫਰਾਸਟ੍ਰਕਚਰ ਦੇ 25 ਫਲੈਟਾਂ 'ਤੇ ਛਾਪੇਮਾਰੀ ਕੀਤੀ ਗਈ।
ਵਿਵੇਕ ਓਬਰਾਏ ਦਾ ਜਨਮ ਕਦੋਂ ਹੋਇਆ ਸੀ?,ਵਿਵੇਕ ਓਬਰਾਏ ਦਾ ਜਨਮ 3 ਸਤੰਬਰ 1976 ਨੂੰ ਹੋਇਆ ਸੀ।
ਵਿਵੇਕ ਓਬਰਾਏ ਨੇ ਫਿਲਮ ਐਕਟਿੰਗ ਵਿੱਚ ਆਪਣੀ ਮਾਸਟਰ ਡਿਗਰੀ ਕਿਸ ਕਾਲਜ ਵਿੱਚ ਪੂਰੀ ਕੀਤੀ?,"ਵਿਵੇਕ ਓਬਰਾਏ ਨੇ ਨਿਊਯਾਰਕ ਯੂਨੀਵਰਸਿਟੀ, ਨਿਊਯਾਰਕ ਤੋਂ ਫਿਲਮ ਐਕਟਿੰਗ ਵਿੱਚ ਆਪਣੀ ਮਾਸਟਰ ਡਿਗਰੀ ਪੂਰੀ ਕੀਤੀ।"
ਵੀਨਾ ਮਲਿਕ ਦਾ ਜਨਮ ਕਿੱਥੇ ਹੋਇਆ ਸੀ?,"ਰਾਵਲਪਿੰਡੀ, ਪਾਕਿਸਤਾਨ"
ਵੀਨਾ ਮਲਿਕ ਦੇ ਬਚਪਨ ਦਾ ਕੀ ਨਾਂ ਸੀ?,ਜ਼ਾਹਿਦਾ ਮਲਿਕ
2002 ਵਿੱਚ ਵੀਨਾ ਦਾ ਕਿੱਤਾ ਕੀ ਸੀ?,"ਉਸਨੇ ""ਪ੍ਰਾਈਮ ਟੀਵੀ"" ਦੀ ਲੜੀ 'ਪ੍ਰਾਈਮ ਗੌਸਿਪ' ਦੀ ਮੇਜ਼ਬਾਨੀ ਕੀਤੀ।"
"ਵੀਨਾ ਮਲਿਕ ਨੇ 2007 ਵਿੱਚ ""ਲਕਸ ਸਟਾਈਲ"" ਅਵਾਰਡ ਵਿੱਚ ਕਿਹੜਾ ਪੁਰਸਕਾਰ ਜਿੱਤਿਆ ਸੀ?",ਕਾਰਪੇਟ 'ਤੇ ਸਭ ਤੋਂ ਸਟਾਈਲਿਸ਼ ਸੇਲਿਬ੍ਰਿਟੀ
ਵੀਨਾ ਮਲਿਕ ਨੇ ਕਿਹੜੇ ਦੋ ਰਿਐਲਿਟੀ ਸ਼ੋਅਜ਼ ਵਿੱਚ ਹਿੱਸਾ ਲਿਆ ਸੀ?,ਬਿੱਗ ਬੌਸ ਸੀਜ਼ਨ 4 ਅਤੇ ਗਿਨੀਜ਼ ਵਰਲਡ ਰਿਕਾਰਡ - ਅਬ ਇੰਡੀਆ ਤੋਰੇਗਾ
ਭਾਰਤ-ਪਾਕਿ ਉੱਦਮ ਵਾਲੀ ਫਿਲਮ 'ਵਿਲੇਜ ਗਰਲ' (2003 ਵਿੱਚ ਆਈ) ਦਾ ਬਜਟ ਕਿੰਨਾ ਸੀ?,ਲਗਭਗ 70 ਕਰੋੜ ਰੁਪਏ
ਵੀਨਾ ਨੇ ਵਰਲਡ ਹੈਲਥ ਆਰਗੇਨਾਈਜ਼ੇਸ਼ਨ ਵਿੱਚ ਕੀ ਕੰਮ ਸ਼ੁਰੂ ਕੀਤਾ?,ਇੱਕ ਪ੍ਰਤੀਨਿਧੀ
ਵੀਨਾ ਮਲਿਕ ਇੱਕ ਪਰਉਪਕਾਰੀ ਵਜੋਂ ਕਿਸ ਸੰਸਥਾ ਨਾਲ ਜੁੜੀ ਹੋਈ ਹੈ?,SOS ਬੱਚਿਆਂ ਦਾ ਪਿੰਡ
ਦੀਆ ਸ਼ੋਅ 'ਚ ਵੀਨਾ ਨੇ ਕਿਹੜਾ ਰਿਕਾਰਡ ਤੋੜਿਆ?,ਇੱਕ ਮਿੰਟ ਵਿੱਚ ਉਸਦੇ ਜਨਮਦਿਨ 'ਤੇ ਸਭ ਤੋਂ ਵੱਧ ਚੁੰਮਣ
2012 ਵਿੱਚ FHM ਇੰਡੀਆ ਦੀ '100 ਸਭ ਤੋਂ ਸੈਕਸੀ ਔਰਤਾਂ ਦੀ ਸੂਚੀ' ਵਿੱਚ ਵੀਨਾ ਮਲਿਕ ਦਾ ਕੀ ਦਰਜਾ ਸੀ?,26ਵਾਂ
ਵੀਕੇਨਾ ਢਿੱਲੋਂ ਦਾ ਜਨਮ ਕਿੱਥੇ ਹੋਇਆ ਸੀ?,"ਵੀਕੇਨਾ ਢਿੱਲੋਂ ਦਾ ਜਨਮ ਨਵੀਂ ਦਿੱਲੀ, ਭਾਰਤ ਵਿੱਚ ਹੋਇਆ ਸੀ।"
